run_id,scenario_id,scenario_family,task_name,scenario_seed,meta_action,rollout_id,rollout_seed,status,failure_reason,trajectory_file
"pilot_50x7x2","scenario_014_busy_ab_nav","busy_ab_nav","BusyABNav",101300,"Stop",0,101321,"completed","","C:/Users/roger/social_sim_unity/Assets\../Output/MetaActionFeatures\meta_features_scenario_014_busy_ab_nav_Stop_rollout0_seed101321_pilot_50x7x2_scenario_014_busy_ab_nav_Stop_rollout_0_20260701_164322_227.csv"
"pilot_50x7x2","scenario_014_busy_ab_nav","busy_ab_nav","BusyABNav",101300,"Stop",1,101322,"completed","","C:/Users/roger/social_sim_unity/Assets\../Output/MetaActionFeatures\meta_features_scenario_014_busy_ab_nav_Stop_rollout1_seed101322_pilot_50x7x2_scenario_014_busy_ab_nav_Stop_rollout_1_20260701_164335_794.csv"
"pilot_50x7x2","scenario_014_busy_ab_nav","busy_ab_nav","BusyABNav",101300,"Left",0,101331,"completed","","C:/Users/roger/social_sim_unity/Assets\../Output/MetaActionFeatures\meta_features_scenario_014_busy_ab_nav_Left_rollout0_seed101331_pilot_50x7x2_scenario_014_busy_ab_nav_Left_rollout_0_20260701_164348_896.csv"
"pilot_50x7x2","scenario_014_busy_ab_nav","busy_ab_nav","BusyABNav",101300,"Left",1,101332,"completed","","C:/Users/roger/social_sim_unity/Assets\../Output/MetaActionFeatures\meta_features_scenario_014_busy_ab_nav_Left_rollout1_seed101332_pilot_50x7x2_scenario_014_busy_ab_nav_Left_rollout_1_20260701_164402_036.csv"
"pilot_50x7x2","scenario_014_busy_ab_nav","busy_ab_nav","BusyABNav",101300,"Right",0,101341,"completed","","C:/Users/roger/social_sim_unity/Assets\../Output/MetaActionFeatures\meta_features_scenario_014_busy_ab_nav_Right_rollout0_seed101341_pilot_50x7x2_scenario_014_busy_ab_nav_Right_rollout_0_20260701_164415_154.csv"
"pilot_50x7x2","scenario_014_busy_ab_nav","busy_ab_nav","BusyABNav",101300,"Right",1,101342,"completed","","C:/Users/roger/social_sim_unity/Assets\../Output/MetaActionFeatures\meta_features_scenario_014_busy_ab_nav_Right_rollout1_seed101342_pilot_50x7x2_scenario_014_busy_ab_nav_Right_rollout_1_20260701_164428_408.csv"
"pilot_50x7x2","scenario_014_busy_ab_nav","busy_ab_nav","BusyABNav",101300,"ForwardLeft",0,101351,"completed","","C:/Users/roger/social_sim_unity/Assets\../Output/MetaActionFeatures\meta_features_scenario_014_busy_ab_nav_ForwardLeft_rollout0_seed101351_pilot_50x7x2_scenario_014_busy_ab_nav_ForwardLeft_rollout_0_20260701_164441_549.csv"
"pilot_50x7x2","scenario_014_busy_ab_nav","busy_ab_nav","BusyABNav",101300,"ForwardLeft",1,101352,"completed","","C:/Users/roger/social_sim_unity/Assets\../Output/MetaActionFeatures\meta_features_scenario_014_busy_ab_nav_ForwardLeft_rollout1_seed101352_pilot_50x7x2_scenario_014_busy_ab_nav_ForwardLeft_rollout_1_20260701_164454_676.csv"
"pilot_50x7x2","scenario_014_busy_ab_nav","busy_ab_nav","BusyABNav",101300,"ForwardRight",0,101361,"completed","","C:/Users/roger/social_sim_unity/Assets\../Output/MetaActionFeatures\meta_features_scenario_014_busy_ab_nav_ForwardRight_rollout0_seed101361_pilot_50x7x2_scenario_014_busy_ab_nav_ForwardRight_rollout_0_20260701_164508_447.csv"
"pilot_50x7x2","scenario_014_busy_ab_nav","busy_ab_nav","BusyABNav",101300,"ForwardRight",1,101362,"completed","","C:/Users/roger/social_sim_unity/Assets\../Output/MetaActionFeatures\meta_features_scenario_014_busy_ab_nav_ForwardRight_rollout1_seed101362_pilot_50x7x2_scenario_014_busy_ab_nav_ForwardRight_rollout_1_20260701_164521_572.csv"
"pilot_50x7x2","scenario_015_busy_ab_nav","busy_ab_nav","BusyABNav",101400,"Straight",0,101401,"completed","","C:/Users/roger/social_sim_unity/Assets\../Output/MetaActionFeatures\meta_features_scenario_015_busy_ab_nav_Straight_rollout0_seed101401_pilot_50x7x2_scenario_015_busy_ab_nav_Straight_rollout_0_20260701_164539_036.csv"
"pilot_50x7x2","scenario_015_busy_ab_nav","busy_ab_nav","BusyABNav",101400,"Straight",1,101402,"completed","","C:/Users/roger/social_sim_unity/Assets\../Output/MetaActionFeatures\meta_features_scenario_015_busy_ab_nav_Straight_rollout1_seed101402_pilot_50x7x2_scenario_015_busy_ab_nav_Straight_rollout_1_20260701_164552_560.csv"
"pilot_50x7x2","scenario_015_busy_ab_nav","busy_ab_nav","BusyABNav",101400,"SlowDown",0,101411,"completed","","C:/Users/roger/social_sim_unity/Assets\../Output/MetaActionFeatures\meta_features_scenario_015_busy_ab_nav_SlowDown_rollout0_seed101411_pilot_50x7x2_scenario_015_busy_ab_nav_SlowDown_rollout_0_20260701_164605_692.csv"
"pilot_50x7x2","scenario_015_busy_ab_nav","busy_ab_nav","BusyABNav",101400,"SlowDown",1,101412,"completed","","C:/Users/roger/social_sim_unity/Assets\../Output/MetaActionFeatures\meta_features_scenario_015_busy_ab_nav_SlowDown_rollout1_seed101412_pilot_50x7x2_scenario_015_busy_ab_nav_SlowDown_rollout_1_20260701_164618_851.csv"
"pilot_50x7x2","scenario_015_busy_ab_nav","busy_ab_nav","BusyABNav",101400,"Stop",0,101421,"completed","","C:/Users/roger/social_sim_unity/Assets\../Output/MetaActionFeatures\meta_features_scenario_015_busy_ab_nav_Stop_rollout0_seed101421_pilot_50x7x2_scenario_015_busy_ab_nav_Stop_rollout_0_20260701_164632_793.csv"
"pilot_50x7x2","scenario_015_busy_ab_nav","busy_ab_nav","BusyABNav",101400,"Stop",1,101422,"completed","","C:/Users/roger/social_sim_unity/Assets\../Output/MetaActionFeatures\meta_features_scenario_015_busy_ab_nav_Stop_rollout1_seed101422_pilot_50x7x2_scenario_015_busy_ab_nav_Stop_rollout_1_20260701_164646_140.csv"
"pilot_50x7x2","scenario_015_busy_ab_nav","busy_ab_nav","BusyABNav",101400,"Left",0,101431,"completed","","C:/Users/roger/social_sim_unity/Assets\../Output/MetaActionFeatures\meta_features_scenario_015_busy_ab_nav_Left_rollout0_seed101431_pilot_50x7x2_scenario_015_busy_ab_nav_Left_rollout_0_20260701_164659_280.csv"
"pilot_50x7x2","scenario_015_busy_ab_nav","busy_ab_nav","BusyABNav",101400,"Left",1,101432,"completed","","C:/Users/roger/social_sim_unity/Assets\../Output/MetaActionFeatures\meta_features_scenario_015_busy_ab_nav_Left_rollout1_seed101432_pilot_50x7x2_scenario_015_busy_ab_nav_Left_rollout_1_20260701_164712_380.csv"
"pilot_50x7x2","scenario_015_busy_ab_nav","busy_ab_nav","BusyABNav",101400,"Right",0,101441,"completed","","C:/Users/roger/social_sim_unity/Assets\../Output/MetaActionFeatures\meta_features_scenario_015_busy_ab_nav_Right_rollout0_seed101441_pilot_50x7x2_scenario_015_busy_ab_nav_Right_rollout_0_20260701_164725_818.csv"
"pilot_50x7x2","scenario_015_busy_ab_nav","busy_ab_nav","BusyABNav",101400,"Right",1,101442,"completed","","C:/Users/roger/social_sim_unity/Assets\../Output/MetaActionFeatures\meta_features_scenario_015_busy_ab_nav_Right_rollout1_seed101442_pilot_50x7x2_scenario_015_busy_ab_nav_Right_rollout_1_20260701_164739_034.csv"
"pilot_50x7x2","scenario_015_busy_ab_nav","busy_ab_nav","BusyABNav",101400,"ForwardLeft",0,101451,"completed","","C:/Users/roger/social_sim_unity/Assets\../Output/MetaActionFeatures\meta_features_scenario_015_busy_ab_nav_ForwardLeft_rollout0_seed101451_pilot_50x7x2_scenario_015_busy_ab_nav_ForwardLeft_rollout_0_20260701_164752_356.csv"
"pilot_50x7x2","scenario_015_busy_ab_nav","busy_ab_nav","BusyABNav",101400,"ForwardLeft",1,101452,"completed","","C:/Users/roger/social_sim_unity/Assets\../Output/MetaActionFeatures\meta_features_scenario_015_busy_ab_nav_ForwardLeft_rollout1_seed101452_pilot_50x7x2_scenario_015_busy_ab_nav_ForwardLeft_rollout_1_20260701_164805_435.csv"
"pilot_50x7x2","scenario_015_busy_ab_nav","busy_ab_nav","BusyABNav",101400,"ForwardRight",0,101461,"completed","","C:/Users/roger/social_sim_unity/Assets\../Output/MetaActionFeatures\meta_features_scenario_015_busy_ab_nav_ForwardRight_rollout0_seed101461_pilot_50x7x2_scenario_015_busy_ab_nav_ForwardRight_rollout_0_20260701_164818_593.csv"
"pilot_50x7x2","scenario_015_busy_ab_nav","busy_ab_nav","BusyABNav",101400,"ForwardRight",1,101462,"completed","","C:/Users/roger/social_sim_unity/Assets\../Output/MetaActionFeatures\meta_features_scenario_015_busy_ab_nav_ForwardRight_rollout1_seed101462_pilot_50x7x2_scenario_015_busy_ab_nav_ForwardRight_rollout_1_20260701_164831_764.csv"
"pilot_50x7x2","scenario_016_busy_ab_nav","busy_ab_nav","BusyABNav",101500,"Straight",0,101501,"completed","","C:/Users/roger/social_sim_unity/Assets\../Output/MetaActionFeatures\meta_features_scenario_016_busy_ab_nav_Straight_rollout0_seed101501_pilot_50x7x2_scenario_016_busy_ab_nav_Straight_rollout_0_20260701_164849_023.csv"
"pilot_50x7x2","scenario_016_busy_ab_nav","busy_ab_nav","BusyABNav",101500,"Straight",1,101502,"completed","","C:/Users/roger/social_sim_unity/Assets\../Output/MetaActionFeatures\meta_features_scenario_016_busy_ab_nav_Straight_rollout1_seed101502_pilot_50x7x2_scenario_016_busy_ab_nav_Straight_rollout_1_20260701_164902_282.csv"
"pilot_50x7x2","scenario_016_busy_ab_nav","busy_ab_nav","BusyABNav",101500,"SlowDown",0,101511,"completed","","C:/Users/roger/social_sim_unity/Assets\../Output/MetaActionFeatures\meta_features_scenario_016_busy_ab_nav_SlowDown_rollout0_seed101511_pilot_50x7x2_scenario_016_busy_ab_nav_SlowDown_rollout_0_20260701_164915_943.csv"
"pilot_50x7x2","scenario_016_busy_ab_nav","busy_ab_nav","BusyABNav",101500,"SlowDown",1,101512,"completed","","C:/Users/roger/social_sim_unity/Assets\../Output/MetaActionFeatures\meta_features_scenario_016_busy_ab_nav_SlowDown_rollout1_seed101512_pilot_50x7x2_scenario_016_busy_ab_nav_SlowDown_rollout_1_20260701_164929_066.csv"
"pilot_50x7x2","scenario_016_busy_ab_nav","busy_ab_nav","BusyABNav",101500,"Stop",0,101521,"completed","","C:/Users/roger/social_sim_unity/Assets\../Output/MetaActionFeatures\meta_features_scenario_016_busy_ab_nav_Stop_rollout0_seed101521_pilot_50x7x2_scenario_016_busy_ab_nav_Stop_rollout_0_20260701_164942_212.csv"
"pilot_50x7x2","scenario_016_busy_ab_nav","busy_ab_nav","BusyABNav",101500,"Stop",1,101522,"completed","","C:/Users/roger/social_sim_unity/Assets\../Output/MetaActionFeatures\meta_features_scenario_016_busy_ab_nav_Stop_rollout1_seed101522_pilot_50x7x2_scenario_016_busy_ab_nav_Stop_rollout_1_20260701_164955_353.csv"
"pilot_50x7x2","scenario_016_busy_ab_nav","busy_ab_nav","BusyABNav",101500,"Left",0,101531,"completed","","C:/Users/roger/social_sim_unity/Assets\../Output/MetaActionFeatures\meta_features_scenario_016_busy_ab_nav_Left_rollout0_seed101531_pilot_50x7x2_scenario_016_busy_ab_nav_Left_rollout_0_20260701_165008_472.csv"
"pilot_50x7x2","scenario_016_busy_ab_nav","busy_ab_nav","BusyABNav",101500,"Left",1,101532,"completed","","C:/Users/roger/social_sim_unity/Assets\../Output/MetaActionFeatures\meta_features_scenario_016_busy_ab_nav_Left_rollout1_seed101532_pilot_50x7x2_scenario_016_busy_ab_nav_Left_rollout_1_20260701_165021_613.csv"
"pilot_50x7x2","scenario_016_busy_ab_nav","busy_ab_nav","BusyABNav",101500,"Right",0,101541,"completed","","C:/Users/roger/social_sim_unity/Assets\../Output/MetaActionFeatures\meta_features_scenario_016_busy_ab_nav_Right_rollout0_seed101541_pilot_50x7x2_scenario_016_busy_ab_nav_Right_rollout_0_20260701_165034_764.csv"
"pilot_50x7x2","scenario_016_busy_ab_nav","busy_ab_nav","BusyABNav",101500,"Right",1,101542,"completed","","C:/Users/roger/social_sim_unity/Assets\../Output/MetaActionFeatures\meta_features_scenario_016_busy_ab_nav_Right_rollout1_seed101542_pilot_50x7x2_scenario_016_busy_ab_nav_Right_rollout_1_20260701_165048_000.csv"
"pilot_50x7x2","scenario_016_busy_ab_nav","busy_ab_nav","BusyABNav",101500,"ForwardLeft",0,101551,"completed","","C:/Users/roger/social_sim_unity/Assets\../Output/MetaActionFeatures\meta_features_scenario_016_busy_ab_nav_ForwardLeft_rollout0_seed101551_pilot_50x7x2_scenario_016_busy_ab_nav_ForwardLeft_rollout_0_20260701_165101_771.csv"
"pilot_50x7x2","scenario_016_busy_ab_nav","busy_ab_nav","BusyABNav",101500,"ForwardLeft",1,101552,"completed","","C:/Users/roger/social_sim_unity/Assets\../Output/MetaActionFeatures\meta_features_scenario_016_busy_ab_nav_ForwardLeft_rollout1_seed101552_pilot_50x7x2_scenario_016_busy_ab_nav_ForwardLeft_rollout_1_20260701_165114_884.csv"
"pilot_50x7x2","scenario_016_busy_ab_nav","busy_ab_nav","BusyABNav",101500,"ForwardRight",0,101561,"completed","","C:/Users/roger/social_sim_unity/Assets\../Output/MetaActionFeatures\meta_features_scenario_016_busy_ab_nav_ForwardRight_rollout0_seed101561_pilot_50x7x2_scenario_016_busy_ab_nav_ForwardRight_rollout_0_20260701_165127_976.csv"
"pilot_50x7x2","scenario_016_busy_ab_nav","busy_ab_nav","BusyABNav",101500,"ForwardRight",1,101562,"completed","","C:/Users/roger/social_sim_unity/Assets\../Output/MetaActionFeatures\meta_features_scenario_016_busy_ab_nav_ForwardRight_rollout1_seed101562_pilot_50x7x2_scenario_016_busy_ab_nav_ForwardRight_rollout_1_20260701_165141_086.csv"
"pilot_50x7x2","scenario_017_busy_ab_nav","busy_ab_nav","BusyABNav",101600,"Straight",0,101601,"completed","","C:/Users/roger/social_sim_unity/Assets\../Output/MetaActionFeatures\meta_features_scenario_017_busy_ab_nav_Straight_rollout0_seed101601_pilot_50x7x2_scenario_017_busy_ab_nav_Straight_rollout_0_20260701_165158_321.csv"
"pilot_50x7x2","scenario_017_busy_ab_nav","busy_ab_nav","BusyABNav",101600,"Straight",1,101602,"completed","","C:/Users/roger/social_sim_unity/Assets\../Output/MetaActionFeatures\meta_features_scenario_017_busy_ab_nav_Straight_rollout1_seed101602_pilot_50x7x2_scenario_017_busy_ab_nav_Straight_rollout_1_20260701_165211_445.csv"
"pilot_50x7x2","scenario_017_busy_ab_nav","busy_ab_nav","BusyABNav",101600,"SlowDown",0,101611,"completed","","C:/Users/roger/social_sim_unity/Assets\../Output/MetaActionFeatures\meta_features_scenario_017_busy_ab_nav_SlowDown_rollout0_seed101611_pilot_50x7x2_scenario_017_busy_ab_nav_SlowDown_rollout_0_20260701_165224_708.csv"
"pilot_50x7x2","scenario_017_busy_ab_nav","busy_ab_nav","BusyABNav",101600,"SlowDown",1,101612,"completed","","C:/Users/roger/social_sim_unity/Assets\../Output/MetaActionFeatures\meta_features_scenario_017_busy_ab_nav_SlowDown_rollout1_seed101612_pilot_50x7x2_scenario_017_busy_ab_nav_SlowDown_rollout_1_20260701_165237_836.csv"
"pilot_50x7x2","scenario_017_busy_ab_nav","busy_ab_nav","BusyABNav",101600,"Stop",0,101621,"completed","","C:/Users/roger/social_sim_unity/Assets\../Output/MetaActionFeatures\meta_features_scenario_017_busy_ab_nav_Stop_rollout0_seed101621_pilot_50x7x2_scenario_017_busy_ab_nav_Stop_rollout_0_20260701_165250_937.csv"
"pilot_50x7x2","scenario_017_busy_ab_nav","busy_ab_nav","BusyABNav",101600,"Stop",1,101622,"completed","","C:/Users/roger/social_sim_unity/Assets\../Output/MetaActionFeatures\meta_features_scenario_017_busy_ab_nav_Stop_rollout1_seed101622_pilot_50x7x2_scenario_017_busy_ab_nav_Stop_rollout_1_20260701_165304_127.csv"
"pilot_50x7x2","scenario_017_busy_ab_nav","busy_ab_nav","BusyABNav",101600,"Left",0,101631,"completed","","C:/Users/roger/social_sim_unity/Assets\../Output/MetaActionFeatures\meta_features_scenario_017_busy_ab_nav_Left_rollout0_seed101631_pilot_50x7x2_scenario_017_busy_ab_nav_Left_rollout_0_20260701_165317_332.csv"
"pilot_50x7x2","scenario_017_busy_ab_nav","busy_ab_nav","BusyABNav",101600,"Left",1,101632,"completed","","C:/Users/roger/social_sim_unity/Assets\../Output/MetaActionFeatures\meta_features_scenario_017_busy_ab_nav_Left_rollout1_seed101632_pilot_50x7x2_scenario_017_busy_ab_nav_Left_rollout_1_20260701_165330_420.csv"
"pilot_50x7x2","scenario_017_busy_ab_nav","busy_ab_nav","BusyABNav",101600,"Right",0,101641,"completed","","C:/Users/roger/social_sim_unity/Assets\../Output/MetaActionFeatures\meta_features_scenario_017_busy_ab_nav_Right_rollout0_seed101641_pilot_50x7x2_scenario_017_busy_ab_nav_Right_rollout_0_20260701_165343_709.csv"
"pilot_50x7x2","scenario_017_busy_ab_nav","busy_ab_nav","BusyABNav",101600,"Right",1,101642,"completed","","C:/Users/roger/social_sim_unity/Assets\../Output/MetaActionFeatures\meta_features_scenario_017_busy_ab_nav_Right_rollout1_seed101642_pilot_50x7x2_scenario_017_busy_ab_nav_Right_rollout_1_20260701_165357_437.csv"
"pilot_50x7x2","scenario_017_busy_ab_nav","busy_ab_nav","BusyABNav",101600,"ForwardLeft",0,101651,"completed","","C:/Users/roger/social_sim_unity/Assets\../Output/MetaActionFeatures\meta_features_scenario_017_busy_ab_nav_ForwardLeft_rollout0_seed101651_pilot_50x7x2_scenario_017_busy_ab_nav_ForwardLeft_rollout_0_20260701_165410_562.csv"
"pilot_50x7x2","scenario_017_busy_ab_nav","busy_ab_nav","BusyABNav",101600,"ForwardLeft",1,101652,"completed","","C:/Users/roger/social_sim_unity/Assets\../Output/MetaActionFeatures\meta_features_scenario_017_busy_ab_nav_ForwardLeft_rollout1_seed101652_pilot_50x7x2_scenario_017_busy_ab_nav_ForwardLeft_rollout_1_20260701_165423_801.csv"
"pilot_50x7x2","scenario_017_busy_ab_nav","busy_ab_nav","BusyABNav",101600,"ForwardRight",0,101661,"completed","","C:/Users/roger/social_sim_unity/Assets\../Output/MetaActionFeatures\meta_features_scenario_017_busy_ab_nav_ForwardRight_rollout0_seed101661_pilot_50x7x2_scenario_017_busy_ab_nav_ForwardRight_rollout_0_20260701_165436_936.csv"
"pilot_50x7x2","scenario_017_busy_ab_nav","busy_ab_nav","BusyABNav",101600,"ForwardRight",1,101662,"completed","","C:/Users/roger/social_sim_unity/Assets\../Output/MetaActionFeatures\meta_features_scenario_017_busy_ab_nav_ForwardRight_rollout1_seed101662_pilot_50x7x2_scenario_017_busy_ab_nav_ForwardRight_rollout_1_20260701_165450_038.csv"
"pilot_50x7x2","scenario_018_busy_ab_nav","busy_ab_nav","BusyABNav",101700,"Straight",0,101701,"completed","","C:/Users/roger/social_sim_unity/Assets\../Output/MetaActionFeatures\meta_features_scenario_018_busy_ab_nav_Straight_rollout0_seed101701_pilot_50x7x2_scenario_018_busy_ab_nav_Straight_rollout_0_20260701_165507_384.csv"
"pilot_50x7x2","scenario_018_busy_ab_nav","busy_ab_nav","BusyABNav",101700,"Straight",1,101702,"completed","","C:/Users/roger/social_sim_unity/Assets\../Output/MetaActionFeatures\meta_features_scenario_018_busy_ab_nav_Straight_rollout1_seed101702_pilot_50x7x2_scenario_018_busy_ab_nav_Straight_rollout_1_20260701_165520_877.csv"
"pilot_50x7x2","scenario_018_busy_ab_nav","busy_ab_nav","BusyABNav",101700,"SlowDown",0,101711,"completed","","C:/Users/roger/social_sim_unity/Assets\../Output/MetaActionFeatures\meta_features_scenario_018_busy_ab_nav_SlowDown_rollout0_seed101711_pilot_50x7x2_scenario_018_busy_ab_nav_SlowDown_rollout_0_20260701_165534_254.csv"
"pilot_50x7x2","scenario_018_busy_ab_nav","busy_ab_nav","BusyABNav",101700,"SlowDown",1,101712,"completed","","C:/Users/roger/social_sim_unity/Assets\../Output/MetaActionFeatures\meta_features_scenario_018_busy_ab_nav_SlowDown_rollout1_seed101712_pilot_50x7x2_scenario_018_busy_ab_nav_SlowDown_rollout_1_20260701_165547_440.csv"
"pilot_50x7x2","scenario_018_busy_ab_nav","busy_ab_nav","BusyABNav",101700,"Stop",0,101721,"completed","","C:/Users/roger/social_sim_unity/Assets\../Output/MetaActionFeatures\meta_features_scenario_018_busy_ab_nav_Stop_rollout0_seed101721_pilot_50x7x2_scenario_018_busy_ab_nav_Stop_rollout_0_20260701_165600_549.csv"
"pilot_50x7x2","scenario_018_busy_ab_nav","busy_ab_nav","BusyABNav",101700,"Stop",1,101722,"completed","","C:/Users/roger/social_sim_unity/Assets\../Output/MetaActionFeatures\meta_features_scenario_018_busy_ab_nav_Stop_rollout1_seed101722_pilot_50x7x2_scenario_018_busy_ab_nav_Stop_rollout_1_20260701_165613_644.csv"
"pilot_50x7x2","scenario_018_busy_ab_nav","busy_ab_nav","BusyABNav",101700,"Left",0,101731,"completed","","C:/Users/roger/social_sim_unity/Assets\../Output/MetaActionFeatures\meta_features_scenario_018_busy_ab_nav_Left_rollout0_seed101731_pilot_50x7x2_scenario_018_busy_ab_nav_Left_rollout_0_20260701_165626_753.csv"
"pilot_50x7x2","scenario_018_busy_ab_nav","busy_ab_nav","BusyABNav",101700,"Left",1,101732,"completed","","C:/Users/roger/social_sim_unity/Assets\../Output/MetaActionFeatures\meta_features_scenario_018_busy_ab_nav_Left_rollout1_seed101732_pilot_50x7x2_scenario_018_busy_ab_nav_Left_rollout_1_20260701_165639_885.csv"
"pilot_50x7x2","scenario_018_busy_ab_nav","busy_ab_nav","BusyABNav",101700,"Right",0,101741,"completed","","C:/Users/roger/social_sim_unity/Assets\../Output/MetaActionFeatures\meta_features_scenario_018_busy_ab_nav_Right_rollout0_seed101741_pilot_50x7x2_scenario_018_busy_ab_nav_Right_rollout_0_20260701_165653_894.csv"
"pilot_50x7x2","scenario_018_busy_ab_nav","busy_ab_nav","BusyABNav",101700,"Right",1,101742,"completed","","C:/Users/roger/social_sim_unity/Assets\../Output/MetaActionFeatures\meta_features_scenario_018_busy_ab_nav_Right_rollout1_seed101742_pilot_50x7x2_scenario_018_busy_ab_nav_Right_rollout_1_20260701_165707_004.csv"
"pilot_50x7x2","scenario_018_busy_ab_nav","busy_ab_nav","BusyABNav",101700,"ForwardLeft",0,101751,"completed","","C:/Users/roger/social_sim_unity/Assets\../Output/MetaActionFeatures\meta_features_scenario_018_busy_ab_nav_ForwardLeft_rollout0_seed101751_pilot_50x7x2_scenario_018_busy_ab_nav_ForwardLeft_rollout_0_20260701_165720_165.csv"
"pilot_50x7x2","scenario_018_busy_ab_nav","busy_ab_nav","BusyABNav",101700,"ForwardLeft",1,101752,"completed","","C:/Users/roger/social_sim_unity/Assets\../Output/MetaActionFeatures\meta_features_scenario_018_busy_ab_nav_ForwardLeft_rollout1_seed101752_pilot_50x7x2_scenario_018_busy_ab_nav_ForwardLeft_rollout_1_20260701_165733_238.csv"
"pilot_50x7x2","scenario_018_busy_ab_nav","busy_ab_nav","BusyABNav",101700,"ForwardRight",0,101761,"completed","","C:/Users/roger/social_sim_unity/Assets\../Output/MetaActionFeatures\meta_features_scenario_018_busy_ab_nav_ForwardRight_rollout0_seed101761_pilot_50x7x2_scenario_018_busy_ab_nav_ForwardRight_rollout_0_20260701_165746_339.csv"
"pilot_50x7x2","scenario_018_busy_ab_nav","busy_ab_nav","BusyABNav",101700,"ForwardRight",1,101762,"completed","","C:/Users/roger/social_sim_unity/Assets\../Output/MetaActionFeatures\meta_features_scenario_018_busy_ab_nav_ForwardRight_rollout1_seed101762_pilot_50x7x2_scenario_018_busy_ab_nav_ForwardRight_rollout_1_20260701_165759_489.csv"
"pilot_50x7x2","scenario_019_busy_ab_nav","busy_ab_nav","BusyABNav",101800,"Straight",0,101801,"completed","","C:/Users/roger/social_sim_unity/Assets\../Output/MetaActionFeatures\meta_features_scenario_019_busy_ab_nav_Straight_rollout0_seed101801_pilot_50x7x2_scenario_019_busy_ab_nav_Straight_rollout_0_20260701_165816_876.csv"
"pilot_50x7x2","scenario_019_busy_ab_nav","busy_ab_nav","BusyABNav",101800,"Straight",1,101802,"completed","","C:/Users/roger/social_sim_unity/Assets\../Output/MetaActionFeatures\meta_features_scenario_019_busy_ab_nav_Straight_rollout1_seed101802_pilot_50x7x2_scenario_019_busy_ab_nav_Straight_rollout_1_20260701_165831_623.csv"
"pilot_50x7x2","scenario_019_busy_ab_nav","busy_ab_nav","BusyABNav",101800,"SlowDown",0,101811,"completed","","C:/Users/roger/social_sim_unity/Assets\../Output/MetaActionFeatures\meta_features_scenario_019_busy_ab_nav_SlowDown_rollout0_seed101811_pilot_50x7x2_scenario_019_busy_ab_nav_SlowDown_rollout_0_20260701_165844_726.csv"
"pilot_50x7x2","scenario_019_busy_ab_nav","busy_ab_nav","BusyABNav",101800,"SlowDown",1,101812,"completed","","C:/Users/roger/social_sim_unity/Assets\../Output/MetaActionFeatures\meta_features_scenario_019_busy_ab_nav_SlowDown_rollout1_seed101812_pilot_50x7x2_scenario_019_busy_ab_nav_SlowDown_rollout_1_20260701_165857_898.csv"
"pilot_50x7x2","scenario_019_busy_ab_nav","busy_ab_nav","BusyABNav",101800,"Stop",0,101821,"completed","","C:/Users/roger/social_sim_unity/Assets\../Output/MetaActionFeatures\meta_features_scenario_019_busy_ab_nav_Stop_rollout0_seed101821_pilot_50x7x2_scenario_019_busy_ab_nav_Stop_rollout_0_20260701_165911_004.csv"
"pilot_50x7x2","scenario_019_busy_ab_nav","busy_ab_nav","BusyABNav",101800,"Stop",1,101822,"completed","","C:/Users/roger/social_sim_unity/Assets\../Output/MetaActionFeatures\meta_features_scenario_019_busy_ab_nav_Stop_rollout1_seed101822_pilot_50x7x2_scenario_019_busy_ab_nav_Stop_rollout_1_20260701_165924_098.csv"
"pilot_50x7x2","scenario_019_busy_ab_nav","busy_ab_nav","BusyABNav",101800,"Left",0,101831,"completed","","C:/Users/roger/social_sim_unity/Assets\../Output/MetaActionFeatures\meta_features_scenario_019_busy_ab_nav_Left_rollout0_seed101831_pilot_50x7x2_scenario_019_busy_ab_nav_Left_rollout_0_20260701_165937_282.csv"
"pilot_50x7x2","scenario_019_busy_ab_nav","busy_ab_nav","BusyABNav",101800,"Left",1,101832,"completed","","C:/Users/roger/social_sim_unity/Assets\../Output/MetaActionFeatures\meta_features_scenario_019_busy_ab_nav_Left_rollout1_seed101832_pilot_50x7x2_scenario_019_busy_ab_nav_Left_rollout_1_20260701_165950_405.csv"
"pilot_50x7x2","scenario_019_busy_ab_nav","busy_ab_nav","BusyABNav",101800,"Right",0,101841,"completed","","C:/Users/roger/social_sim_unity/Assets\../Output/MetaActionFeatures\meta_features_scenario_019_busy_ab_nav_Right_rollout0_seed101841_pilot_50x7x2_scenario_019_busy_ab_nav_Right_rollout_0_20260701_170004_491.csv"
"pilot_50x7x2","scenario_019_busy_ab_nav","busy_ab_nav","BusyABNav",101800,"Right",1,101842,"completed","","C:/Users/roger/social_sim_unity/Assets\../Output/MetaActionFeatures\meta_features_scenario_019_busy_ab_nav_Right_rollout1_seed101842_pilot_50x7x2_scenario_019_busy_ab_nav_Right_rollout_1_20260701_170017_597.csv"
"pilot_50x7x2","scenario_019_busy_ab_nav","busy_ab_nav","BusyABNav",101800,"ForwardLeft",0,101851,"completed","","C:/Users/roger/social_sim_unity/Assets\../Output/MetaActionFeatures\meta_features_scenario_019_busy_ab_nav_ForwardLeft_rollout0_seed101851_pilot_50x7x2_scenario_019_busy_ab_nav_ForwardLeft_rollout_0_20260701_170030_735.csv"
